date,price,total_volume,market_cap,coin_name
2019-06-16,8818.61,21892878336.785,156571955413.469,bitcoin
2019-06-17,8978.773,27305637341.281,159990740760.349,bitcoin
2019-06-18,9312.868,27464356714.403,165478791606.027,bitcoin
2019-06-19,9094.022,25029522786.912,161689176435.316,bitcoin
2019-06-20,9285.929,22298101529.461,164856060873.058,bitcoin
2019-06-21,9548.315,24707058599.12,169961289184.548,bitcoin
2019-06-22,10118.359,28580960082.618,179686819951.07,bitcoin
2019-06-23,10704.922,40190146696.564,190271555704.103,bitcoin
2019-06-24,10846.125,29108428088.364,193006026351.064,bitcoin
2019-06-25,11045.55,27529761440.99,196224565118.845,bitcoin
2019-06-26,11808.42,33544426408.459,209906767119.216,bitcoin
2019-06-27,12996.124,56948964491.466,231104555834.965,bitcoin
2019-06-28,11178.683,49628524363.005,198805331511.723,bitcoin
2019-06-29,12352.197,44872003180.546,219700496726.026,bitcoin
2019-06-30,11972.556,37724824506.927,213020899675.13,bitcoin
2019-07-01,10888.097,34920211165.405,193705059813.928,bitcoin
2019-07-02,10639.046,37463414436.63,189075622551.363,bitcoin
2019-07-03,10822.764,39264695559.406,191741802293.98,bitcoin
2019-07-04,11975.637,39944515601.673,213139916541.648,bitcoin
2019-07-05,11229.606,32487314999.664,199869428146.841,bitcoin
2019-07-06,10987.249,31349147296.841,195514947598.014,bitcoin
2019-07-07,11279.476,28013279880.591,200989208002.572,bitcoin
2019-07-08,11436.431,25828700446.948,203441013269.873,bitcoin
2019-07-09,12260.283,30917398835.989,217909027168.133,bitcoin
2019-07-10,12544.167,35885342263.043,223082925042.628,bitcoin
2019-07-11,12166.398,42163626088.162,216918064309.909,bitcoin
2019-07-12,11385.06,37061858272.527,202244103401.214,bitcoin
2019-07-13,11804.563,30078548879.931,210058300503.645,bitcoin
2019-07-14,11418.512,28485045772.444,202979011731.303,bitcoin
2019-07-15,10285.461,29857566850.992,183265698057.305,bitcoin
2019-07-16,10911.345,37553147017.328,195225460386.136,bitcoin
2019-07-17,9538.827,34409824868.739,170100385848.084,bitcoin
2019-07-18,9657.303,33328381504.617,172236725014.411,bitcoin
2019-07-19,10636.156,34034952895.232,189588944050.242,bitcoin
2019-07-20,10536.566,28858600367.99,187718958960.578,bitcoin
2019-07-21,10774.281,26163874235.136,190839615019.194,bitcoin
2019-07-22,10607.464,22814710058.303,189302289398.0,bitcoin
2019-07-23,10343.318,21903683695.255,184582963699.302,bitcoin
2019-07-24,9936.381,22986552398.153,177060329754.314,bitcoin
2019-07-25,9799.306,33861034798.83,175298806837.899,bitcoin
2019-07-26,9878.232,21622492404.322,176569486287.931,bitcoin
2019-07-27,9845.999,19942172080.922,175634298896.935,bitcoin
2019-07-28,9447.678,21257664351.471,168472890623.837,bitcoin
2019-07-29,9534.755,18649152592.721,170325673262.385,bitcoin
2019-07-30,9510.594,18424113909.504,169247002246.278,bitcoin
2019-07-31,9568.437,20138691741.084,170790961770.582,bitcoin
2019-08-01,10062.996,22957330875.714,179525433372.044,bitcoin
2019-08-02,10361.312,23668036460.123,185025579624.96,bitcoin
2019-08-03,10529.172,24128945574.579,187993708173.329,bitcoin
2019-08-04,10791.201,22296222952.51,192658484290.18,bitcoin
2019-08-05,10951.594,23160251364.759,195575205441.649,bitcoin
2019-08-06,11818.526,30944497414.372,210831100251.75,bitcoin
2019-08-07,11510.164,31588470767.843,204493918413.868,bitcoin
2019-08-08,11970.658,30083670251.803,213446022648.574,bitcoin
2019-08-09,12024.332,26678574728.135,214023992147.521,bitcoin
2019-08-10,11852.562,26240065034.994,211775940827.033,bitcoin
2019-08-11,11327.843,24949094386.513,202567916483.045,bitcoin
2019-08-12,11549.998,23042219585.479,206323428608.198,bitcoin
2019-08-13,11381.241,19933740545.556,203438784510.78,bitcoin
2019-08-14,10903.655,22886684527.867,194716791550.168,bitcoin
2019-08-15,10016.217,26620934497.854,178691691521.25,bitcoin
2019-08-16,10295.877,31003755661.559,183808182261.63,bitcoin
2019-08-17,10324.994,28168163140.752,184635409004.246,bitcoin
2019-08-18,10224.219,20998246406.663,182893178091.066,bitcoin
2019-08-19,10309.872,19708814223.24,184381498343.829,bitcoin
2019-08-20,10895.972,22097997941.554,194884121164.643,bitcoin
2019-08-21,10743.789,19460170323.015,192182485883.752,bitcoin
2019-08-22,10124.058,22757336326.193,181094936743.768,bitcoin
2019-08-23,10127.79,20144228964.473,181311699889.672,bitcoin
2019-08-24,10385.509,18313019852.751,187878412535.862,bitcoin
2019-08-25,10145.012,21187546608.002,181764456091.202,bitcoin
2019-08-26,10090.062,17899166778.01,180491202154.333,bitcoin
2019-08-27,10334.912,23392461462.606,184989701185.553,bitcoin
2019-08-28,10167.889,20937236587.027,181891056658.032,bitcoin
2019-08-29,9753.487,22948105441.571,174174790993.24,bitcoin
2019-08-30,9485.141,20461661030.394,169825879929.637,bitcoin
2019-08-31,9588.988,16388578393.608,171703455568.171,bitcoin
2019-09-01,9607.289,15364904438.865,172069023390.102,bitcoin
2019-09-02,9729.266,15003447441.308,174169160998.934,bitcoin
2019-09-03,10323.023,20258697359.124,184367332385.843,bitcoin
2019-09-04,10620.165,23588848898.317,190297653628.604,bitcoin
2019-09-05,10573.515,21198071664.662,189378108188.93,bitcoin
2019-09-06,10570.25,18952591605.051,189354988380.255,bitcoin
2019-09-07,10350.748,23555216964.156,185513074361.892,bitcoin
2019-09-08,10461.548,18658457493.749,187490153206.33,bitcoin
2019-09-09,10404.334,16804085431.16,186487925900.296,bitcoin
2019-09-10,10321.932,21012460993.657,185101736449.479,bitcoin
2019-09-11,10121.102,17425806760.662,181228983504.871,bitcoin
2019-09-12,10150.71,19989784060.802,182006412816.342,bitcoin
2019-09-13,10401.32,17986804176.941,186490286819.086,bitcoin
2019-09-14,10355.627,16650634275.924,185791118116.526,bitcoin
2019-09-15,10349.552,16529697331.078,185709926005.056,bitcoin
2019-09-16,10305.675,13781855194.274,184860740267.844,bitcoin
2019-09-17,10268.422,17580630287.954,184216635305.296,bitcoin
2019-09-18,10203.071,17279102873.152,183148194810.272,bitcoin
2019-09-19,10158.855,18848349197.546,182304851001.815,bitcoin
2019-09-20,10253.232,23532550737.761,183793185092.943,bitcoin
2019-09-21,10178.443,17281137871.793,182621118150.382,bitcoin
2019-09-22,9997.2,15973816316.063,179541584400.574,bitcoin
2019-09-23,10041.304,16268084726.893,180261864537.874,bitcoin
2019-09-24,9699.505,17797331461.863,174073117682.947,bitcoin
2019-09-25,8702.714,27762368999.149,158225996381.237,bitcoin
2019-09-26,8446.244,25000732108.212,151968918856.479,bitcoin
2019-09-27,8098.81,22627889543.822,145450672156.796,bitcoin
2019-09-28,8183.482,19755414533.472,147034755881.784,bitcoin
2019-09-29,8225.11,17936691398.411,147518938470.125,bitcoin
2019-09-30,8064.381,16673592219.884,144886125387.557,bitcoin
2019-10-01,8271.291,21681424234.681,148699326425.139,bitcoin
2019-10-02,8366.504,17832872037.117,150346803070.614,bitcoin
2019-10-03,8350.132,17676173879.149,150093691781.893,bitcoin
2019-10-04,8176.355,17383555314.277,146959035399.772,bitcoin
2019-10-05,8156.52,16931274118.128,146603545122.072,bitcoin
2019-10-06,8140.242,16751341177.8,146326858013.436,bitcoin
2019-10-07,7890.234,16860212059.076,141846566055.1,bitcoin
2019-10-08,8182.252,21702135918.513,147113201630.437,bitcoin
2019-10-09,8180.691,19349468269.499,147101302074.693,bitcoin
2019-10-10,8573.06,21622617282.771,154173400068.152,bitcoin
2019-10-11,8561.519,21307956536.77,153974523119.163,bitcoin
2019-10-12,8277.848,22522161253.606,148684409190.171,bitcoin
2019-10-13,8308.471,18009645880.919,149460560799.489,bitcoin
2019-10-14,8289.497,17006193531.892,149295847366.547,bitcoin
2019-10-15,8347.35,17384052860.807,150188449071.36,bitcoin
2019-10-16,8175.863,17879549108.634,147132917995.711,bitcoin
2019-10-17,8010.302,18700096464.787,144153894666.311,bitcoin
2019-10-18,8079.931,17154383746.944,145395122717.346,bitcoin
2019-10-19,7957.314,18867966948.334,143241128773.447,bitcoin
2019-10-20,7949.802,16704267725.143,143016860664.092,bitcoin
2019-10-21,8208.363,18477598769.79,147845092519.854,bitcoin
2019-10-22,8220.919,17608633115.74,147972317568.96,bitcoin
2019-10-23,8045.294,19789278104.487,144778678025.77,bitcoin
2019-10-24,7468.533,23372887462.737,134533554377.158,bitcoin
2019-10-25,7433.915,18827850066.724,133881191476.353,bitcoin
2019-10-26,8652.03,33573878835.948,155391555503.116,bitcoin
2019-10-27,9217.236,49973845766.748,166118326255.249,bitcoin
2019-10-28,9502.02,38396780063.803,171191596562.46,bitcoin
2019-10-29,9239.897,36102429175.356,166074573773.052,bitcoin
2019-10-30,9407.163,32395177164.647,169552821617.467,bitcoin
2019-10-31,9171.874,30846909824.025,165289440818.628,bitcoin
2019-11-01,9151.825,30452200168.008,165197797836.508,bitcoin
2019-11-02,9233.414,28239184318.818,166428932044.736,bitcoin
2019-11-03,9302.835,24723381192.256,167702162283.479,bitcoin
2019-11-04,9204.286,24204135432.76,166118344447.821,bitcoin
2019-11-05,9378.954,30915689705.659,169099256441.516,bitcoin
2019-11-06,9300.374,30247351915.798,167676477990.569,bitcoin
2019-11-07,9340.049,28787468129.581,168462131862.396,bitcoin
2019-11-08,9221.074,27099310469.654,166326340114.013,bitcoin
2019-11-09,8795.896,30263888374.647,158619022798.02,bitcoin
2019-11-10,8809.784,22726115538.661,159050488591.968,bitcoin
2019-11-11,9043.673,24973742612.687,162996713000.822,bitcoin
2019-11-12,8729.917,24569575079.597,157759659438.003,bitcoin
2019-11-13,8806.752,25677565875.968,158722325407.938,bitcoin
2019-11-14,8770.781,22919706604.192,158380664653.97,bitcoin
2019-11-15,8652.025,24149531741.878,156230551241.272,bitcoin
2019-11-16,8480.436,27102692384.575,152925645908.668,bitcoin
2019-11-17,8496.377,21153024163.074,153343011226.43,bitcoin
2019-11-18,8508.499,22808991914.563,153491320212.842,bitcoin
2019-11-19,8202.834,25563738775.737,148089631526.636,bitcoin
2019-11-20,8138.832,24993518393.551,146797393103.31,bitcoin
2019-11-21,8095.866,23442272034.866,146173851045.956,bitcoin
2019-11-22,7632.495,26390689050.101,137741605692.473,bitcoin
2019-11-23,7293.014,39111609334.138,131796120680.404,bitcoin
2019-11-24,7309.689,23984198665.431,132153647357.585,bitcoin
2019-11-25,6935.739,25073885715.216,126056411448.449,bitcoin
2019-11-26,7118.265,34693320000.268,128442554040.631,bitcoin
2019-11-27,7157.685,25650766567.619,129550686418.963,bitcoin
2019-11-28,7483.754,28972696169.338,135280930611.905,bitcoin
2019-11-29,7438.622,22282583660.626,134540136588.586,bitcoin
2019-11-30,7720.865,23595242633.932,139585890644.027,bitcoin
2019-12-01,7556.398,19070509164.522,136619988247.824,bitcoin
2019-12-02,7405.808,22892863739.738,133806709251.171,bitcoin
2019-12-03,7308.982,19403364522.997,132186853223.484,bitcoin
2019-12-04,7286.081,17246866850.787,131920184619.247,bitcoin
2019-12-05,7209.971,24794733347.334,130707605071.546,bitcoin
2019-12-06,7373.782,22344057773.817,133644089121.625,bitcoin
2019-12-07,7530.923,20930338571.634,135763797983.311,bitcoin
2019-12-08,7493.545,17579259210.777,135655571430.996,bitcoin
2019-12-09,7508.316,17330633418.242,135886870643.253,bitcoin
2019-12-10,7347.037,19646929698.936,133091781420.791,bitcoin
2019-12-11,7233.95,19546221321.506,130970047495.478,bitcoin
2019-12-12,7197.427,18016936696.229,130242932604.269,bitcoin
2019-12-13,7200.707,19829801017.962,130489545691.809,bitcoin
2019-12-14,7247.35,18535665729.098,131188243085.056,bitcoin
2019-12-15,7081.74,19497758114.15,128114177662.377,bitcoin
2019-12-16,7108.563,18896096612.076,128886696696.607,bitcoin
2019-12-17,6901.037,22208927988.542,124984942945.927,bitcoin
2019-12-18,6627.163,26481385708.66,119931733577.12,bitcoin
2019-12-19,7274.769,57308255783.65,131230049166.534,bitcoin
2019-12-20,7152.559,23539013331.219,129498636860.963,bitcoin
2019-12-21,7185.439,22483207163.876,130122764301.366,bitcoin
2019-12-22,7141.555,18632480432.842,129342305760.325,bitcoin
2019-12-23,7488.196,24325792143.841,135086328271.262,bitcoin
2019-12-24,7335.208,30235862118.677,132931613272.251,bitcoin
2019-12-25,7266.608,26519710985.48,131358497318.595,bitcoin
2019-12-26,7204.185,23546783550.72,130643567866.792,bitcoin
2019-12-27,7208.489,24771695136.045,130768750218.36,bitcoin
2019-12-28,7247.624,25893684880.003,131349923253.425,bitcoin
2019-12-29,7307.888,21437778061.877,132567576727.868,bitcoin
2019-12-30,7394.029,22035194451.009,133997529973.309,bitcoin
2019-12-31,7240.429,22320671263.717,131377523457.072,bitcoin
2020-01-01,7195.154,21187883711.185,130394101535.61,bitcoin
2020-01-02,7193.755,18123516838.898,130422953817.668,bitcoin
2020-01-03,6963.853,20313194628.095,126280790200.202,bitcoin
2020-01-04,7300.347,31015776262.219,132766262579.095,bitcoin
2020-01-05,7351.377,20611640058.342,133474716218.183,bitcoin
2020-01-06,7349.972,21929224570.561,133388991086.88,bitcoin
2020-01-07,7734.676,28148518761.512,140557168287.444,bitcoin
2020-01-08,8147.415,34823187724.29,147798610895.501,bitcoin
2020-01-09,8045.789,39971512000.068,146089575425.28,bitcoin
2020-01-10,7832.796,29276053440.885,141913856953.479,bitcoin
2020-01-11,8180.513,35777298156.263,146879934259.309,bitcoin
2020-01-12,8012.086,31504583511.036,145561586658.574,bitcoin
2020-01-13,8171.401,27533390875.52,148204228775.388,bitcoin
2020-01-14,8110.648,27962176780.628,147446058196.459,bitcoin
2020-01-15,8801.871,55384169405.519,159481192213.821,bitcoin
2020-01-16,8820.85,48160401007.254,159960761751.85,bitcoin
2020-01-17,8720.92,36462155571.218,158412991117.647,bitcoin
2020-01-18,8902.569,41671910798.341,161848747742.151,bitcoin
2020-01-19,8906.903,36801813631.512,161823609428.346,bitcoin
2020-01-20,8690.381,39242297095.942,157906057309.307,bitcoin
2020-01-21,8631.254,29527689342.885,156848009983.549,bitcoin
2020-01-22,8724.819,27057681779.747,158564958350.98,bitcoin
2020-01-23,8665.437,25628542094.501,157502652064.022,bitcoin
2020-01-24,8415.956,30696020541.208,152984928858.576,bitcoin
2020-01-25,8432.097,30691734305.129,153294353936.51,bitcoin
2020-01-26,8348.666,26582198966.299,151794495723.252,bitcoin
2020-01-27,8595.728,30241155463.271,156302144661.309,bitcoin
2020-01-28,8879.336,39661537339.922,161473602737.428,bitcoin
2020-01-29,9320.806,49812761504.131,169518428144.891,bitcoin
2020-01-30,9276.894,47273353143.757,168738228801.505,bitcoin
2020-01-31,9509.805,51037775414.98,172993102966.377,bitcoin
2020-02-01,9308.06,50102814005.68,169340144566.237,bitcoin
2020-02-02,9363.224,48307978233.848,170361167834.165,bitcoin
2020-02-03,9338.417,55025402183.682,169926610304.085,bitcoin
2020-02-04,9308.913,56824765307.815,169406963182.694,bitcoin
2020-02-05,9179.959,55377658455.623,167075369075.115,bitcoin
2020-02-06,9592.184,65675565620.911,174596806174.299,bitcoin
2020-02-07,9744.637,71141695218.039,177388314197.564,bitcoin
2020-02-08,9799.448,69495711755.629,178414902529.152,bitcoin
2020-02-09,9890.702,71561797135.2,180081607384.423,bitcoin
2020-02-10,10148.38,78110955304.521,184792100015.164,bitcoin
2020-02-11,9890.121,81406687324.351,180145850760.053,bitcoin
2020-02-12,10226.926,38930644711.904,186262984851.993,bitcoin
2020-02-13,10328.898,45456624047.834,188132988212.867,bitcoin
2020-02-14,10221.26,54151236617.559,186190344916.033,bitcoin
2020-02-15,10320.157,50206573483.05,187680301470.739,bitcoin
2020-02-16,9894.136,51460340288.898,180265718400.57,bitcoin
2020-02-17,9943.674,42364906261.055,181221481668.741,bitcoin
2020-02-18,9723.605,48517591137.468,176547652266.397,bitcoin
2020-02-19,10133.817,54648014949.725,184918071499.101,bitcoin
2020-02-20,9618.409,50502739123.754,175312937106.921,bitcoin
2020-02-21,9608.169,53579139400.808,174871048291.166,bitcoin
2020-02-22,9673.012,37678167400.719,176701844101.557,bitcoin
2020-02-23,9658.606,32555342237.084,176097270350.483,bitcoin
2020-02-24,9946.716,38743680759.329,181368043820.094,bitcoin
2020-02-25,9670.961,41928789500.123,175872097740.407,bitcoin
2020-02-26,9345.343,39441760776.318,170478976467.624,bitcoin
2020-02-27,8801.657,45140119229.636,160731785487.815,bitcoin
2020-02-28,8781.175,43045469000.977,160149975301.42,bitcoin
2020-02-29,8717.331,41297721067.302,159030381910.267,bitcoin
2020-03-01,8552.989,33291626663.007,156047250857.112,bitcoin
2020-03-02,8567.802,34310775733.322,155934421965.273,bitcoin
2020-03-03,8905.876,59776629742.571,162521881368.876,bitcoin
2020-03-04,8756.719,68336042797.388,159816567727.143,bitcoin
2020-03-05,8758.647,38832067216.878,159869936941.097,bitcoin
2020-03-06,9038.87,38122635173.15,165070261612.788,bitcoin
2020-03-07,9135.845,41388087588.443,166791067805.428,bitcoin
2020-03-08,8902.202,36764763103.122,162543409238.005,bitcoin
2020-03-09,8041.366,39132209137.697,147076617271.688,bitcoin
2020-03-10,7921.332,45678665163.11,144664117909.408,bitcoin
2020-03-11,7906.732,40882213633.946,144410718987.889,bitcoin
2020-03-12,7935.522,38689036552.811,144948460093.296,bitcoin
2020-03-13,5142.99,50009548492.075,93092131086.97,bitcoin
2020-03-14,5542.82,74329688818.104,101262945297.358,bitcoin
2020-03-15,5214.189,36054625746.828,95216478864.656,bitcoin
2020-03-16,5397.933,32985693209.748,98632587514.002,bitcoin
2020-03-17,5032.501,44034438467.967,91962797384.283,bitcoin
2020-03-18,5389.416,36007089253.823,98079756006.793,bitcoin
2020-03-19,5376.281,37618067230.414,98259998309.053,bitcoin
2020-03-20,6170.201,48056214948.156,112778383593.491,bitcoin
2020-03-21,6195.604,50936770688.254,113030383272.514,bitcoin
2020-03-22,6145.771,40189198131.463,112349835902.33,bitcoin
2020-03-23,5859.647,37255748385.304,107128564670.891,bitcoin
2020-03-24,6456.347,45578824447.646,118046727572.545,bitcoin
2020-03-25,6730.174,45846522059.373,123064256188.859,bitcoin
2020-03-26,6695.901,42082295491.031,122445336599.199,bitcoin
2020-03-27,6765.562,34840544710.109,123732739823.462,bitcoin
2020-03-28,6397.826,32910551599.472,117019679177.814,bitcoin
2020-03-29,6255.0,35231848358.551,114171796491.499,bitcoin
2020-03-30,5915.337,25923471292.176,108551603303.51,bitcoin
2020-03-31,6403.141,34907149977.579,117151628726.534,bitcoin
2020-04-01,6421.705,32287674952.178,117750205634.4,bitcoin
2020-04-02,6640.798,35886963977.715,120921617010.348,bitcoin
2020-04-03,6807.897,47638672293.738,124719708453.635,bitcoin
2020-04-04,6732.852,39867535857.254,123234164427.708,bitcoin
2020-04-05,6859.425,35009177102.132,125564427826.176,bitcoin
2020-04-06,6788.048,31885662165.015,124272363451.94,bitcoin
2020-04-07,7297.636,45370138560.825,133484854333.45,bitcoin
2020-04-08,7196.782,43386074290.715,131782164465.853,bitcoin
2020-04-09,7342.292,38922547592.862,134518720640.023,bitcoin
2020-04-10,7294.489,34921486435.06,133598651281.718,bitcoin
2020-04-11,6864.694,37828011010.902,125740858699.276,bitcoin
2020-04-12,6878.781,30280054180.288,125980543742.365,bitcoin
2020-04-13,6913.159,34544392366.049,126655463658.312,bitcoin
2020-04-14,6857.539,38062368291.082,125651103790.212,bitcoin
2020-04-15,6860.179,33837365577.45,125713883015.646,bitcoin
2020-04-16,6629.432,29692916171.012,121499498109.808,bitcoin
2020-04-17,7059.926,45752002264.274,129402884477.959,bitcoin
2020-04-18,7035.262,31701906839.621,128961704237.389,bitcoin
2020-04-19,7242.511,30035235468.331,132775323305.436,bitcoin
2020-04-20,7127.512,29714765522.325,130680700686.31,bitcoin
2020-04-21,6856.456,35276609104.457,125724610427.9,bitcoin
2020-04-22,6842.039,30093303601.391,125473149029.115,bitcoin
2020-04-23,7109.995,30819547915.344,130398643209.393,bitcoin
2020-04-24,7382.793,41032858925.236,135414822709.731,bitcoin
2020-04-25,7495.394,33233126913.0,137493716065.401,bitcoin
2020-04-26,7538.558,31610167152.118,138298135122.858,bitcoin
2020-04-27,7683.867,33760863612.125,140977260141.332,bitcoin
2020-04-28,7774.282,35205525351.895,142649802462.829,bitcoin
2020-04-29,7758.23,32855687796.969,142370212777.142,bitcoin
2020-04-30,8744.43,60399592065.541,160483573440.178,bitcoin
2020-05-01,8610.636,65838312160.091,158042623264.392,bitcoin
2020-05-02,8824.818,44773967197.552,161989355178.822,bitcoin
2020-05-03,8966.307,39177855720.332,164603123455.999,bitcoin
2020-05-04,8888.672,45617019157.373,163036842346.686,bitcoin
2020-05-05,8884.408,44698213713.391,162341412439.881,bitcoin
2020-05-06,9003.241,43436234291.971,165335617639.049,bitcoin
2020-05-07,9144.687,48538811466.803,167950864937.147,bitcoin
2020-05-08,9959.166,61712313964.692,182927847431.449,bitcoin
2020-05-09,9821.811,50955646313.406,180421762956.349,bitcoin
2020-05-10,9566.777,46706541180.099,175752574354.635,bitcoin
2020-05-11,8752.617,61704475184.533,160814678353.708,bitcoin
2020-05-12,8604.752,57996080837.49,158113540964.467,bitcoin
2020-05-13,8788.467,39515455755.725,161474125336.405,bitcoin
2020-05-14,9283.086,44239951916.523,170593350055.825,bitcoin
2020-05-15,9796.495,52076585310.724,179398095871.34,bitcoin
2020-05-16,9309.295,44866846516.38,170983863891.475,bitcoin
2020-05-17,9375.297,34146492788.291,172309401206.744,bitcoin
2020-05-18,9666.327,35650032953.97,177224284369.132,bitcoin
2020-05-19,9708.44,38922896809.954,178446153576.464,bitcoin
2020-05-20,9760.199,37077538114.721,179127815802.662,bitcoin
2020-05-21,9526.508,34829170074.825,175227227252.906,bitcoin
2020-05-22,9059.963,35965016693.724,166569335290.84,bitcoin
2020-05-23,9131.767,27700943119.837,168309812992.513,bitcoin
2020-05-24,9170.361,26159735072.084,168614573110.758,bitcoin
2020-05-25,8731.849,29437505507.204,161407638875.365,bitcoin
2020-05-26,8883.692,29130957734.104,163333743988.583,bitcoin
2020-05-27,8839.131,26860828302.615,162547226896.538,bitcoin
2020-05-28,9174.119,28916177009.891,168615778509.823,bitcoin
2020-05-29,9546.046,31771100326.333,175534414971.323,bitcoin
2020-05-30,9427.12,28880265574.933,173355014878.48,bitcoin
2020-05-31,9662.706,30231487421.644,177978616382.689,bitcoin
2020-06-01,9466.962,27396663221.152,174105710752.048,bitcoin
2020-06-02,10167.931,33702539853.509,186932702065.969,bitcoin
2020-06-03,9515.244,36841150778.644,175463166971.52,bitcoin
2020-06-04,9645.228,25222025158.955,177416480472.83,bitcoin
2020-06-05,9776.203,24903069188.397,179830985954.855,bitcoin
2020-06-06,9636.966,23447982002.195,177373937377.297,bitcoin
2020-06-07,9662.859,19374357195.06,177901732349.932,bitcoin
2020-06-08,9738.603,23856639264.762,179167717944.462,bitcoin
2020-06-09,9773.03,21154971285.091,179810911053.2,bitcoin
2020-06-10,9767.005,22844271951.206,179709840753.798,bitcoin
2020-06-11,9874.899,24398738299.651,181705166673.575,bitcoin
2020-06-12,9325.997,31225155444.62,171615707160.275,bitcoin
2020-06-13,9469.533,23601462338.139,174266571295.68,bitcoin
2020-06-14,9469.473,19693461096.503,174275005803.055,bitcoin
2020-06-15,9345.961,18836155988.902,172116372679.339,bitcoin
2020-06-16,9431.719,29160908896.897,173598215783.882,bitcoin
2020-06-17,9524.927,26391020757.046,175075304218.302,bitcoin
2020-06-18,9463.361,23643218251.137,174231189757.19,bitcoin
2020-06-19,9399.767,20601074385.503,173034439845.621,bitcoin
2020-06-20,9312.78,23738525501.719,171101646024.013,bitcoin
2020-06-21,9360.248,19774464252.767,172323213442.366,bitcoin
2020-06-22,9298.361,18986237382.054,171192409474.14,bitcoin
2020-06-23,9678.683,24768621256.839,178128652479.622,bitcoin
2020-06-24,9624.684,17756804210.055,177187041226.598,bitcoin
2020-06-25,9288.062,23183760291.754,171028279701.503,bitcoin
2020-06-26,9258.667,23499175984.217,170495281892.459,bitcoin
2020-06-27,9166.486,22429204010.636,168807143703.195,bitcoin
2020-06-28,9013.906,21515626881.098,166004979429.797,bitcoin
2020-06-29,9139.903,19665935216.701,168334049772.473,bitcoin
2020-06-30,9185.167,19754459582.747,169175896894.165,bitcoin
2020-07-01,9149.722,19741435780.486,168558715595.079,bitcoin
2020-07-02,9230.673,20005031554.019,170031996602.767,bitcoin
2020-07-03,9094.318,19379463385.297,167604994105.349,bitcoin
2020-07-04,9071.385,17420495829.394,167116284671.22,bitcoin
2020-07-05,9132.908,16643732672.692,168258822207.295,bitcoin
2020-07-06,9087.407,17324463886.378,167429736492.905,bitcoin
2020-07-07,9342.376,21987059041.689,172136257752.371,bitcoin
2020-07-08,9253.631,18945747769.317,170510411872.014,bitcoin
2020-07-09,9432.173,20708592426.035,173809293389.638,bitcoin
2020-07-10,9235.716,19480413474.236,170198606143.628,bitcoin
2020-07-11,9282.914,18224423467.743,171104767641.883,bitcoin
2020-07-12,9234.315,16167064476.283,170191069703.265,bitcoin
2020-07-13,9297.48,17173962879.688,171364106456.321,bitcoin
2020-07-14,9240.763,18245667827.005,170370727819.239,bitcoin
2020-07-15,9247.061,19147263017.23,170451532161.736,bitcoin
2020-07-16,9203.371,16565948994.906,169758848797.973,bitcoin
2020-07-17,9136.483,18760484380.276,168496782960.899,bitcoin
2020-07-18,9156.277,16500659021.756,168760444137.05,bitcoin
2020-07-19,9168.403,15638459042.903,169031588403.367,bitcoin
2020-07-20,9202.616,16085385661.984,169692625141.804,bitcoin
2020-07-21,9163.16,17080393205.346,168936986921.468,bitcoin
2020-07-22,9384.38,20048075731.251,173036757675.672,bitcoin
2020-07-23,9514.305,19702428931.329,175370017196.675,bitcoin
2020-07-24,9589.818,26966148756.408,176821599773.568,bitcoin
2020-07-25,9535.939,35810926084.943,175865705417.729,bitcoin
2020-07-26,9691.825,36726067828.366,178740874539.496,bitcoin
2020-07-27,9925.751,19713211084.562,183064851468.0,bitcoin
2020-07-28,10962.258,34694788843.59,202191797991.408,bitcoin
2020-07-29,10904.917,27637575180.451,201144184191.066,bitcoin
2020-07-30,11093.612,23642111784.048,204969785090.676,bitcoin
2020-07-31,11116.307,22265381996.187,205200775318.218,bitcoin
2020-08-01,11325.552,22329797905.442,208933774575.149,bitcoin
2020-08-02,11812.094,26198946496.278,217741425308.629,bitcoin
2020-08-03,11066.306,27584591853.07,204126077224.646,bitcoin
2020-08-04,11230.908,20583344056.842,207218525401.746,bitcoin
2020-08-05,11181.918,20527193170.964,206583502227.556,bitcoin
2020-08-06,11719.264,22359870185.209,216249264843.702,bitcoin
2020-08-07,11768.128,21793317050.969,217128467890.109,bitcoin
2020-08-08,11571.488,21624736673.08,213579066889.25,bitcoin
2020-08-09,11739.131,17286825185.218,216526346494.08,bitcoin
2020-08-10,11682.851,17051550190.815,215621627427.591,bitcoin
2020-08-11,11862.938,24145919191.344,218920276229.412,bitcoin
2020-08-12,11398.671,24448699831.265,210825577055.422,bitcoin
2020-08-13,11579.868,22803776234.978,213770877597.905,bitcoin
2020-08-14,11817.164,24755770184.139,217185020504.78,bitcoin
2020-08-15,11777.391,21650925951.997,216916952670.302,bitcoin
2020-08-16,11864.906,21285690552.516,219049736823.333,bitcoin
2020-08-17,11901.776,19209711614.409,219750735622.695,bitcoin
2020-08-18,12272.466,25481896190.556,226536103501.864,bitcoin
2020-08-19,11949.611,24825715158.705,220980135332.214,bitcoin
2020-08-20,11733.279,23384200655.889,216660276172.505,bitcoin
2020-08-21,11861.837,20353349054.591,219044968220.888,bitcoin
2020-08-22,11515.124,23406354443.011,212896669545.75,bitcoin
2020-08-23,11676.385,19572783953.579,215641597239.981,bitcoin
2020-08-24,11647.928,18467219109.184,215347356765.461,bitcoin
